1.0000000000e-03   1.2434602840e-01   1.2049928896e-01   1.2434602840e-01   4.2346575072e-01   4.2346575072e-01   4.2709765310e-01   4.2709765310e-01   4.6922264041e-01   6.7341680801e-01   8.2188603065e-01   8.2188603065e-01   8.2310672513e-01   8.2310672513e-01   8.2221466548e-01   8.7658466292e-01   9.7873705155e-01   9.7873705155e-01   1.0334476813e+00   1.0334476813e+00   1.0364302569e+00   1.0364302569e+00   1.0408259065e+00   1.0408259065e+00   1.1385209186e+00   1.1385209186e+00   1.1443655847e+00   1.1443655847e+00   1.3233402294e+00   1.3233402294e+00   1.3309262932e+00   1.3309262932e+00   1.3336411952e+00   1.3336411952e+00   1.4545563018e+00   1.4545563018e+00
3.0000000000e-03   1.1463894850e-01   1.1124863168e-01   1.1463894850e-01   3.7596708794e-01   3.7596708794e-01   3.7935777748e-01   3.7935777748e-01   4.1570774456e-01   5.9753264416e-01   7.4033091152e-01   7.4033091152e-01   7.4148221416e-01   7.4148221416e-01   7.2688698184e-01   7.7601929606e-01   8.8090637283e-01   8.8090637283e-01   9.2244499122e-01   9.2244499122e-01   9.2520524564e-01   9.2520524564e-01   9.2929269960e-01   9.2929269960e-01   1.0131152311e+00   1.0131152311e+00   1.0184902510e+00   1.0184902510e+00   1.1832567416e+00   1.1832567416e+00   1.1873367831e+00   1.1873367831e+00   1.1896919900e+00   1.1896919900e+00   1.2983813687e+00   1.2983813687e+00
5.0000000000e-03   1.0925174138e-01   1.0611538341e-01   1.0925174138e-01   3.4840513270e-01   3.4840513270e-01   3.5164589615e-01   3.5164589615e-01   3.8452001776e-01   5.5275769260e-01   6.9112256544e-01   6.9112256544e-01   6.9221588850e-01   6.9221588850e-01   6.7020751656e-01   7.1609728265e-01   8.2065106059e-01   8.2065106059e-01   8.5555938255e-01   8.5555938255e-01   8.5817644768e-01   8.5817644768e-01   8.6207008237e-01   8.6207008237e-01   9.3794753147e-01   9.3794753147e-01   9.4303292967e-01   9.4303292967e-01   1.0990512860e+00   1.0990512860e+00   1.1009558144e+00   1.1009558144e+00   1.1030893506e+00   1.1030893506e+00   1.2042788898e+00   1.2042788898e+00
7.0000000000e-03   1.0548892849e-01   1.0253180866e-01   1.0548892849e-01   3.2851218078e-01   3.2851218078e-01   3.3163595282e-01   3.3163595282e-01   3.6199214884e-01   5.2020917952e-01   6.5449608178e-01   6.5449608178e-01   6.5553814765e-01   6.5553814765e-01   6.2884153974e-01   6.7230589077e-01   7.7537496982e-01   7.7537496982e-01   8.0626265952e-01   8.0626265952e-01   8.0876939563e-01   8.0876939563e-01   8.1251304456e-01   8.1251304456e-01   8.8277445227e-01   8.8277445227e-01   8.8764224545e-01   8.8764224545e-01   1.0370978553e+00   1.0370978553e+00   1.0373805487e+00   1.0373805487e+00   1.0393490000e+00   1.0393490000e+00   1.1349656784e+00   1.1349656784e+00
9.0000000000e-03   1.0260241422e-01   9.9784540292e-02   1.0260241422e-01   3.1281911136e-01   3.1281911136e-01   3.1584348133e-01   3.1584348133e-01   3.4424457296e-01   4.9446766153e-01   6.2493053910e-01   6.2493053910e-01   6.2592725609e-01   6.2592725609e-01   5.9606886496e-01   6.3757410747e-01   7.3868823353e-01   7.3868823353e-01   7.6689555837e-01   7.6689555837e-01   7.6931101728e-01   7.6931101728e-01   7.7292924918e-01   7.7292924918e-01   8.3885606566e-01   8.3885606566e-01   8.4354677153e-01   8.4354677153e-01   9.8766311233e-01   9.8766311233e-01   9.8665911940e-01   9.8665911940e-01   9.8849533954e-01   9.8849533954e-01   1.0796392184e+00   1.0796392184e+00
1.1000000000e-02   1.0026793557e-01   9.7564308573e-02   1.0026793557e-01   2.9981637712e-01   2.9981637712e-01   3.0275277716e-01   3.0275277716e-01   3.2957727861e-01   4.7313362973e-01   6.0000233825e-01   6.0000233825e-01   6.0095872560e-01   6.0095872560e-01   5.6889856752e-01   6.0875249461e-01   7.0772354476e-01   7.0772354476e-01   7.3403433140e-01   7.3403433140e-01   7.3637124497e-01   7.3637124497e-01   7.3988034973e-01   7.3988034973e-01   8.0229275753e-01   8.0229275753e-01   8.0683283533e-01   8.0683283533e-01   9.4640379911e-01   9.4640379911e-01   9.4434814781e-01   9.4434814781e-01   9.4607419433e-01   9.4607419433e-01   1.0334700383e+00   1.0334700383e+00
1.3000000000e-02   9.8312092719e-02   9.5705645209e-02   9.8312092719e-02   2.8870016202e-01   2.8870016202e-01   2.9155691515e-01   2.9155691515e-01   3.1707806906e-01   4.5491013605e-01   5.7839781027e-01   5.7839781027e-01   5.7931806099e-01   5.7931806099e-01   5.4570427184e-01   5.8412760137e-01   6.8089779313e-01   6.8089779313e-01   7.0581009574e-01   7.0581009574e-01   7.0807769427e-01   7.0807769427e-01   7.1148951803e-01   7.1148951803e-01   7.7096012611e-01   7.7096012611e-01   7.7536840659e-01   7.7536840659e-01   9.1095592749e-01   9.1095592749e-01   9.0802547420e-01   9.0802547420e-01   9.0965737942e-01   9.0965737942e-01   9.9382317472e-01   9.9382317472e-01
1.5000000000e-02   9.6629898886e-02   9.4108283465e-02   9.6629898886e-02   2.7898622876e-01   2.7898622876e-01   2.8176982485e-01   2.8176982485e-01   3.0619359570e-01   4.3900703126e-01   5.5930985558e-01   5.5930985558e-01   5.6019746901e-01   5.6019746901e-01   5.2548918290e-01   5.6264885459e-01   6.5722477990e-01   6.5722477990e-01   6.8107377006e-01   6.8107377006e-01   6.8327910858e-01   6.8327910858e-01   6.8660277175e-01   6.8660277175e-01   7.4355431614e-01   7.4355431614e-01   7.4784497221e-01   7.4784497221e-01   8.7987039646e-01   8.7987039646e-01   8.7620353664e-01   8.7620353664e-01   8.7775354458e-01   8.7775354458e-01   9.5907947006e-01   9.5907947006e-01
1.7000000000e-02   9.5152527639e-02   9.2706431863e-02   9.5152527639e-02   2.7035762869e-01   2.7035762869e-01   2.7307335331e-01   2.7307335331e-01   2.9655961691e-01   4.2490306356e-01   5.4220028811e-01   5.4220028811e-01   5.4305820155e-01   5.4305820155e-01   5.0759209868e-01   5.4361915313e-01   6.3604019319e-01   6.3604019319e-01   6.5906105404e-01   6.5906105404e-01   6.6120972848e-01   6.6120972848e-01   6.6445252742e-01   6.6445252742e-01   7.1920944999e-01   7.1920944999e-01   7.2339357595e-01   7.2339357595e-01   8.5218603781e-01   8.5218603781e-01   8.4789379996e-01   8.4789379996e-01   8.4937158328e-01   8.4937158328e-01   9.2816258141e-01   9.2816258141e-01
1.9000000000e-02   9.3832360395e-02   9.1454533916e-02   9.3832360395e-02   2.6259431777e-01   2.6259431777e-01   2.6524660294e-01   2.6524660294e-01   2.8792215955e-01   4.1223446956e-01   5.2668922373e-01   5.2668922373e-01   5.2751992325e-01   5.2751992325e-01   4.9154933988e-01   5.2654949993e-01   6.1687161700e-01   6.1687161700e-01   6.3923465460e-01   6.3923465460e-01   6.4133122718e-01   6.4133122718e-01   6.4449916184e-01   6.4449916184e-01   6.9731769185e-01   6.9731769185e-01   7.0140422844e-01   7.0140422844e-01   8.2722879768e-01   8.2722879768e-01   8.2240184636e-01   8.2240184636e-01   8.2381523823e-01   8.2381523823e-01   9.0031626416e-01   9.0031626416e-01
2.1000000000e-02   9.2635159376e-02   9.0319811366e-02   9.2635159376e-02   2.5553671507e-01   2.5553671507e-01   2.5812935451e-01   2.5812935451e-01   2.8009646473e-01   4.0073658253e-01   5.1249714479e-01   5.1249714479e-01   5.1330275353e-01   5.1330275353e-01   4.7702211923e-01   5.1108251030e-01   5.9936951666e-01   5.9936951666e-01   6.2120109882e-01   6.2120109882e-01   6.2324936871e-01   6.2324936871e-01   6.2634747663e-01   6.2634747663e-01   6.7743448980e-01   6.7743448980e-01   6.8143080597e-01   6.8143080597e-01   8.0450605334e-01   8.0450605334e-01   7.9921944435e-01   7.9921944435e-01   8.0057491076e-01   8.0057491076e-01   8.7498697791e-01   8.7498697791e-01
2.3000000000e-02   9.1535589061e-02   8.9277999911e-02   9.1535589061e-02   2.4906515448e-01   2.4906515448e-01   2.5160144579e-01   2.5160144579e-01   2.7294370003e-01   3.9021055852e-01   4.9941178533e-01   4.9941178533e-01   5.0019413258e-01   5.0019413258e-01   4.6375498475e-01   4.9694863633e-01   5.8326733910e-01   5.8326733910e-01   6.0466304664e-01   6.0466304664e-01   6.0666623166e-01   6.0666623166e-01   6.0969881202e-01   6.0969881202e-01   6.5922431453e-01   6.5922431453e-01   6.6313659379e-01   6.6313659379e-01   7.8364616320e-01   7.8364616320e-01   7.7796273067e-01   7.7796273067e-01   7.7926569162e-01   7.7926569162e-01   8.5175661303e-01   8.5175661303e-01
2.5000000000e-02   9.0514480116e-02   8.8310729547e-02   9.0514480116e-02   2.4308749780e-01   2.4308749780e-01   2.4557034180e-01   2.4557034180e-01   2.6635684098e-01   3.8050314677e-01   4.8726788862e-01   4.8726788862e-01   4.8802856378e-01   4.8802856378e-01   4.5155044872e-01   4.8393943661e-01   5.6835689291e-01   5.6835689291e-01   5.8939013107e-01   5.8939013107e-01   5.9135099461e-01   5.9135099461e-01   5.9432176552e-01   5.9432176552e-01   6.4242751245e-01   6.4242751245e-01   6.4626102043e-01   6.4626102043e-01   7.6436158797e-01   7.6436158797e-01   7.5833443797e-01   7.5833443797e-01   7.5958949469e-01   7.5958949469e-01   8.3030137000e-01   8.3030137000e-01
2.7000000000e-02   8.9557052540e-02   8.7403839945e-02   8.9557052540e-02   2.3753125240e-01   2.3753125240e-01   2.3996322557e-01   2.3996322557e-01   2.6025164062e-01   3.7149373351e-01   4.7593415408e-01   4.7593415408e-01   4.7667454892e-01   4.7667454892e-01   4.4025267338e-01   4.7189038547e-01   5.5447235180e-01   5.5447235180e-01   5.7520018221e-01   5.7520018221e-01   5.7712112514e-01   5.7712112514e-01   5.8003333763e-01   5.8003333763e-01   6.2683898216e-01   6.2683898216e-01   6.3059825828e-01   6.3059825828e-01   7.4642519848e-01   7.4642519848e-01   7.4009958918e-01   7.4009958918e-01   7.4131068989e-01   7.4131068989e-01   8.1036529314e-01   8.1036529314e-01
2.9000000000e-02   8.8651747175e-02   8.6546254394e-02   8.8651747175e-02   2.3233836751e-01   2.3233836751e-01   2.3472177672e-01   2.3472177672e-01   2.5456063884e-01   3.6308574000e-01   4.6530450778e-01   4.6530450778e-01   4.6602584979e-01   4.6602584979e-01   4.2973659500e-01   4.6066941106e-01   5.4147948601e-01   5.4147948601e-01   5.6194669444e-01   5.6194669444e-01   5.6382982326e-01   5.6382982326e-01   5.6668634671e-01   5.6668634671e-01   6.1229395208e-01   6.1229395208e-01   6.1598295095e-01   6.1598295095e-01   7.2965449371e-01   7.2965449371e-01   7.2306928069e-01   7.2306928069e-01   7.2423984465e-01   7.2423984465e-01   7.9174260884e-01   7.9174260884e-01
